YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2016,Los Angeles,West Covina Medical Center,106190857,Acute Stroke Ischemic,0,0,3,As Expected,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Acute Stroke Subarachnoid,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Carotid Endarterectomy,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Espophageal Resection,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,GI Hemorrhage,0,0,3,As Expected,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Heart Failure,0,0,8,As Expected,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Hip Fracture,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,PCI,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Pancreatic Cancer,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Pancreatic Other,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Pancreatic Resection,.,.,.,,-117.94505,34.07042
2016,Los Angeles,West Covina Medical Center,106190857,Pneumonia,0,0,19,As Expected,-117.94505,34.07042
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,AAA Repair Unruptured,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,AMI,6.7,18,231,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Acute Stroke,10.6,9,130,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Acute Stroke Hemorrhagic,27,5,18,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Acute Stroke Ischemic,5.3,4,112,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Acute Stroke Subarachnoid,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Carotid Endarterectomy,0,0,17,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Espophageal Resection,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,GI Hemorrhage,5.5,12,231,Worse,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Heart Failure,4.2,14,278,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Hip Fracture,2.7,2,118,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,PCI,4,10,214,As Expected,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Pancreatic Cancer,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Pancreatic Other,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Pancreatic Resection,.,.,.,,-118.62939,34.20337
2016,Los Angeles,West Hills Hospital and Medical Center,106190859,Pneumonia,7.1,10,137,Worse,-118.62939,34.20337
2016,Los Angeles,White Memorial Medical Center,106190878,AAA Repair Unruptured,,,,,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,AMI,6.5,16,236,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Acute Stroke,7.9,16,279,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Acute Stroke Hemorrhagic,21.1,10,62,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Acute Stroke Ischemic,3.6,6,214,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Acute Stroke Subarachnoid,0,0,3,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Carotid Endarterectomy,3.5,1,11,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Espophageal Resection,.,.,.,,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,GI Hemorrhage,2.6,7,315,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Heart Failure,1,3,445,Better,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Hip Fracture,3.7,2,50,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,PCI,2.6,4,144,As Expected,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Pancreatic Cancer,.,.,.,,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Pancreatic Other,.,.,.,,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Pancreatic Resection,.,.,.,,-118.217461,34.04932
2016,Los Angeles,White Memorial Medical Center,106190878,Pneumonia,3.1,5,215,As Expected,-118.217461,34.04932
2016,Los Angeles,Whittier Hospital Medical Center,106190883,AAA Repair Unruptured,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,AMI,13.7,13,48,Worse,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Acute Stroke,18.1,4,44,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Acute Stroke Hemorrhagic,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Acute Stroke Ischemic,11.1,3,42,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Acute Stroke Subarachnoid,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Carotid Endarterectomy,0,0,3,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Espophageal Resection,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,GI Hemorrhage,2.5,3,167,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Heart Failure,3.6,5,169,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Hip Fracture,1.6,1,46,As Expected,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,PCI,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Pancreatic Cancer,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Pancreatic Other,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Pancreatic Resection,.,.,.,,-118.00303,33.95379
2016,Los Angeles,Whittier Hospital Medical Center,106190883,Pneumonia,2,2,157,As Expected,-118.00303,33.95379
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,AAA Repair Unruptured,,,,,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,AMI,6,14,223,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Acute Stroke,12.8,31,218,Worse,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Acute Stroke Hemorrhagic,26.8,15,45,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Acute Stroke Ischemic,7,10,162,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Acute Stroke Subarachnoid,42.8,6,11,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Carotid Endarterectomy,0,0,7,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Espophageal Resection,.,.,.,,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,GI Hemorrhage,1.9,4,206,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Heart Failure,2.7,11,326,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Hip Fracture,2.7,5,116,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,PCI,4.8,10,178,As Expected,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Pancreatic Cancer,.,.,.,,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Pancreatic Other,.,.,.,,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Pancreatic Resection,.,.,.,,-118.55476,34.39545
2016,Los Angeles,Henry Mayo Newhall Hospital,106190949,Pneumonia,1.6,7,298,Better,-118.55476,34.39545
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,AAA Repair Unruptured,,,,,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,AMI,7.8,12,293,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Acute Stroke,12,20,193,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Acute Stroke Hemorrhagic,35.9,14,45,Worse,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Acute Stroke Ischemic,3.5,4,140,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Acute Stroke Subarachnoid,36.5,2,8,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Carotid Endarterectomy,0,0,4,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Espophageal Resection,.,.,.,,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,GI Hemorrhage,3.4,6,205,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Heart Failure,3.2,8,469,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Hip Fracture,0,0,37,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,PCI,4.9,7,235,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Pancreatic Cancer,0,0,6,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Pancreatic Other,31.7,2,13,Worse,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Pancreatic Resection,19.4,2,19,Worse,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/Harbor – UCLA Medical Center,106191227,Pneumonia,7.2,4,99,As Expected,-118.29353,33.83155
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,AAA Repair Unruptured,0,0,8,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,AMI,7.6,9,209,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Acute Stroke,14.5,46,278,Worse,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Acute Stroke Hemorrhagic,32.4,28,97,Worse,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Acute Stroke Ischemic,8.4,11,159,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Acute Stroke Subarachnoid,39.6,7,22,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Carotid Endarterectomy,0,0,6,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Espophageal Resection,.,.,.,,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,GI Hemorrhage,3,9,400,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Heart Failure,3,13,832,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Hip Fracture,3.4,1,54,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,PCI,4.9,11,262,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Pancreatic Cancer,0,0,8,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Pancreatic Other,0,0,5,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Pancreatic Resection,0,0,13,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228,Pneumonia,4.8,7,239,As Expected,-118.21031,34.05982
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,AAA Repair Unruptured,.,.,.,,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,AMI,0,0,101,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Acute Stroke,11,2,85,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Acute Stroke Hemorrhagic,48.6,2,6,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Acute Stroke Ischemic,0,0,79,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Acute Stroke Subarachnoid,.,.,.,,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Carotid Endarterectomy,.,.,.,,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Espophageal Resection,.,.,.,,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,GI Hemorrhage,1,1,160,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Heart Failure,2.6,4,364,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Hip Fracture,.,.,.,,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,PCI,0,0,103,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Pancreatic Cancer,0,0,5,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Pancreatic Other,0,0,3,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Pancreatic Resection,0,0,8,As Expected,-118.45255,34.32418
2016,Los Angeles,Los Angeles County/Olive View – UCLA Medical Center,106191231,Pneumonia,0,0,139,As Expected,-118.45255,34.32418
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,AAA Repair Unruptured,,,,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,AMI,3.6,5,126,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Acute Stroke,4.8,7,201,Better,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Acute Stroke Hemorrhagic,7.3,1,18,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Acute Stroke Ischemic,2.9,6,181,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Acute Stroke Subarachnoid,.,.,.,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Carotid Endarterectomy,1.2,1,39,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Espophageal Resection,.,.,.,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,GI Hemorrhage,2.4,4,174,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Heart Failure,2.2,13,344,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Hip Fracture,0.6,1,192,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,PCI,0,0,48,As Expected,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Pancreatic Cancer,.,.,.,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Pancreatic Other,.,.,.,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Pancreatic Resection,.,.,.,,-118.58829,34.17198
2016,Los Angeles,Kaiser Foundation Hospital – Woodland Hills,106191450,Pneumonia,3,8,169,As Expected,-118.58829,34.17198
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,AAA Repair Unruptured,1,1,44,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,AMI,3.2,4,87,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Acute Stroke,8.6,93,485,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Acute Stroke Hemorrhagic,19.6,36,159,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Acute Stroke Ischemic,5,29,209,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Acute Stroke Subarachnoid,20.9,28,117,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Carotid Endarterectomy,0,0,23,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Espophageal Resection,3.4,1,21,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,GI Hemorrhage,5,8,95,As Expected,-118.20287,34.06284
2016,Los Angeles,Keck Hospital of University of Southern California,106194219,Heart Failure,5.1,10,176,As Expected,-118.20287,34.06284
