836 ,IA,Ida                                             ,"7,089"    ,42.391860°,–95.507421° 
837 ,IA,Iowa                                            ,"16,355"   ,41.683918°,–92.059123° 
838 ,IA,Jackson                                         ,"19,848"   ,42.164281°,–90.574597° 
839 ,IA,Jasper                                          ,"36,842"   ,41.685686°,–93.052971° 
840 ,IA,Jefferson                                       ,"16,843"   ,41.006880°,–91.967137° 
841 ,IA,Johnson                                         ,"130,882"  ,41.668737°,–91.588812° 
842 ,IA,Jones                                           ,"20,638"   ,42.125118°,–91.116914° 
843 ,IA,Keokuk                                          ,"10,511"   ,41.331182°,–92.167721° 
844 ,IA,Kossuth                                         ,"15,543"   ,43.212478°,–94.213983° 
845 ,IA,Lee                                             ,"35,862"   ,40.647588°,–91.477157° 
846 ,IA,Linn                                            ,"211,226"  ,42.077951°,–91.597674° 
847 ,IA,Louisa                                          ,"11,387"   ,41.218211°,–91.256994° 
848 ,IA,Lucas                                           ,"8,898"    ,41.033344°,–93.331467° 
849 ,IA,Lyon                                            ,"11,581"   ,43.383580°,–96.207201° 
850 ,IA,Madison                                         ,"15,679"   ,41.330622°,–94.015184° 
851 ,IA,Mahaska                                         ,"22,381"   ,41.330797°,–92.636366° 
852 ,IA,Marion                                          ,"33,309"   ,41.331455°,–93.093849° 
853 ,IA,Marshall                                        ,"40,648"   ,42.041691°,–92.981452° 
854 ,IA,Mills                                           ,"15,059"   ,41.033703°,–95.619101° 
855 ,IA,Mitchell                                        ,"10,776"   ,43.348564°,–92.784466° 
856 ,IA,Monona                                          ,"9,243"    ,42.049432°,–95.956566° 
857 ,IA,Monroe                                          ,"7,970"    ,41.028847°,–92.869642° 
858 ,IA,Montgomery                                      ,"10,740"   ,41.021735°,–95.157790° 
859 ,IA,Muscatine                                       ,"42,745"   ,41.483776°,–91.118699° 
860 ,IA,O'Brien                                         ,"14,398"   ,43.083746°,–95.625624°                                          
861 ,IA,Osceola                                         ,"6,462"    ,43.378542°,–95.633788° 
862 ,IA,Page                                            ,"15,932"   ,40.739090°,–95.144290° 
863 ,IA,Palo Alto                                       ,"9,421"    ,43.075854°,–94.667297° 
864 ,IA,Plymouth                                        ,"24,986"   ,42.737585°,–96.215864° 
865 ,IA,Pocahontas                                      ,"7,310"    ,42.734033°,–94.678279° 
866 ,IA,Polk                                            ,"430,640"  ,41.684281°,–93.569720° 
867 ,IA,Pottawattamie                                   ,"93,158"   ,41.340184°,–95.544905° 
868 ,IA,Poweshiek                                       ,"18,914"   ,41.684526°,–92.522882° 
869 ,IA,Ringgold                                        ,"5,131"    ,40.735334°,–94.244251° 
870 ,IA,Sac                                             ,"10,350"   ,42.387526°,–95.105224° 
871 ,IA,Scott                                           ,"165,224"  ,41.641679°,–90.622290° 
872 ,IA,Shelby                                          ,"12,167"   ,41.679014°,–95.308917° 
873 ,IA,Sioux                                           ,"33,704"   ,43.082854°,–96.177929° 
874 ,IA,Story                                           ,"89,542"   ,42.037538°,–93.466093° 
875 ,IA,Tama                                            ,"17,767"   ,42.074848°,–92.529412° 
876 ,IA,Taylor                                          ,"6,317"    ,40.737949°,–94.697108° 
877 ,IA,Union                                           ,"12,534"   ,41.028550°,–94.245091° 
878 ,IA,Van Buren                                       ,"7,570"    ,40.754117°,–91.952943° 
879 ,IA,Wapello                                         ,"35,625"   ,41.031263°,–92.409482° 
880 ,IA,Warren                                          ,"46,225"   ,41.336769°,–93.564366° 
881 ,IA,Washington                                      ,"21,704"   ,41.329401°,–91.725052° 
882 ,IA,Wayne                                           ,"6,403"    ,40.739983°,–93.332613° 
883 ,IA,Webster                                         ,"38,013"   ,42.434397°,–94.179157° 
884 ,IA,Winnebago                                       ,"10,866"   ,43.378124°,–93.743488° 
885 ,IA,Winneshiek                                      ,"21,056"   ,43.292989°,–91.850788° 
886 ,IA,Woodbury                                        ,"102,172"  ,42.393220°,–96.053296° 
887 ,IA,Worth                                           ,"7,598"    ,43.373491°,–93.248533° 
888 ,IA,Wright                                          ,"13,229"   ,42.733007°,–93.734735° 
889 ,KS,Allen                                           ,"13,371"   ,37.884229°,–95.300945° 
890 ,KS,Anderson                                        ,"8,102"    ,38.215114°,–95.292046° 
891 ,KS,Atchison                                        ,"16,924"   ,39.532544°,–95.313398° 
892 ,KS,Barber                                          ,"4,861"    ,37.222906°,–98.685052° 
893 ,KS,Barton                                          ,"27,674"   ,38.481239°,–98.767837° 
894 ,KS,Bourbon                                         ,"15,173"   ,37.856100°,–94.850928° 
895 ,KS,Brown                                           ,"9,984"    ,39.825931°,–95.569905° 
896 ,KS,Butler                                          ,"65,880"   ,37.773681°,–96.838762° 
897 ,KS,Chase                                           ,"2,790"    ,38.298553°,–96.594064° 
898 ,KS,Chautauqua                                      ,"3,669"    ,37.154259°,–96.245396° 
899 ,KS,Cherokee                                        ,"21,603"   ,37.169392°,–94.845698° 
900 ,KS,Cheyenne                                        ,"2,726"    ,39.789256°,–101.727302°
901 ,KS,Clark                                           ,"2,215"    ,37.233831°,–99.813869° 
902 ,KS,Clay                                            ,"8,535"    ,39.344964°,–97.168853° 
903 ,KS,Cloud                                           ,"9,533"    ,39.487329°,–97.641390° 
904 ,KS,Coffey                                          ,"8,601"    ,38.236450°,–95.729137° 
905 ,KS,Comanche                                        ,"1,891"    ,37.189071°,–99.254089° 
906 ,KS,Cowley                                          ,"36,311"   ,37.234507°,–96.837247° 
907 ,KS,Crawford                                        ,"39,134"   ,37.505628°,–94.853941° 
908 ,KS,Decatur                                         ,"2,961"    ,39.783542°,–100.459708°
909 ,KS,Dickinson                                       ,"19,754"   ,38.867735°,–97.157943° 
910 ,KS,Doniphan                                        ,"7,945"    ,39.788502°,–95.147225° 
911 ,KS,Douglas                                         ,"110,826"  ,38.896573°,–95.290529° 
912 ,KS,Edwards                                         ,"3,037"    ,37.883595°,–99.304746° 
913 ,KS,Elk                                             ,"2,882"    ,37.456026°,–96.244642° 
914 ,KS,Ellis                                           ,"28,452"   ,38.914596°,–99.317329° 
915 ,KS,Ellsworth                                       ,"6,497"    ,38.700845°,–98.205355° 
916 ,KS,Finney                                          ,"36,776"   ,38.049855°,–100.739929°
917 ,KS,Ford                                            ,"33,848"   ,37.688365°,–99.884734° 
918 ,KS,Franklin                                        ,"25,992"   ,38.558019°,–95.278962° 
919 ,KS,Geary                                           ,"34,362"   ,39.002155°,–96.768038° 
920 ,KS,Gove                                            ,"2,695"    ,38.917239°,–100.487360°
921 ,KS,Graham                                          ,"2,597"    ,39.349445°,–99.880952° 
922 ,KS,Grant                                           ,"7,829"    ,37.547537°,–101.299362°
923 ,KS,Gray                                            ,"6,006"    ,37.744513°,–100.451716°
924 ,KS,Greeley                                         ,"1,247"    ,38.480408°,–101.805984°
925 ,KS,Greenwood                                       ,"6,689"    ,37.878659°,–96.242232° 
926 ,KS,Hamilton                                        ,"2,690"    ,37.995244°,–101.793689°
927 ,KS,Harper                                          ,"6,034"    ,37.188184°,–98.066590° 
928 ,KS,Harvey                                          ,"34,684"   ,38.050144°,–97.436707° 
929 ,KS,Haskell                                         ,"4,256"    ,37.558550°,–100.876869°
